rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,jlewi,23206,9.35877,23206,9.35877,247960
2,Bobgy,14303,5.76827,37509,15.12704,247960
3,Ark-kun,8383,3.38079,45892,18.50782,247960
4,gaocegege,6287,2.53549,52179,21.04331,247960
5,chensun,5386,2.17212,57565,23.21544,247960
6,sarahmaddox,5291,2.13381,62856,25.34925,247960
7,andreyvelich,5057,2.03944,67913,27.38869,247960
8,yuzisun,4629,1.86683,72542,29.25553,247960
9,Jeffwan,4378,1.76561,76920,31.02113,247960
10,johnugeorge,4291,1.73052,81211,32.75165,247960
11,Tomcli,4095,1.65148,85306,34.40313,247960
12,zijianjoy,3916,1.57929,89222,35.98242,247960
13,IronPan,3761,1.51678,92983,37.49919,247960
14,kimwnasptd,3591,1.44822,96574,38.94741,247960
15,numerology,3197,1.28932,99771,40.23673,247960
16,connor-mccarthy,3159,1.27400,102930,41.51073,247960
17,tenzen-y,3114,1.25585,106044,42.76658,247960
18,lluunn,2867,1.15623,108911,43.92281,247960
19,gaoning777,2551,1.02879,111462,44.95161,247960
20,jinchihe,2502,1.00903,113964,45.96064,247960
21,kunmingg,2386,0.96225,116350,46.92289,247960
22,richardsliu,2365,0.95378,118715,47.87667,247960
23,animeshsingh,2347,0.94652,121062,48.82320,247960
24,terrytangyuan,2284,0.92112,123346,49.74431,247960
25,kkasravi,2246,0.90579,125592,50.65010,247960
26,PatrickXYS,2184,0.88079,127776,51.53089,247960
27,DavidSpek,2136,0.86143,129912,52.39232,247960
28,yanniszark,2115,0.85296,132027,53.24528,247960
29,ellis-bigelow,1984,0.80013,134011,54.04541,247960
30,8bitmp3,1937,0.78117,135948,54.82658,247960
31,hougangliu,1924,0.77593,137872,55.60252,247960
32,thesuperzapper,1733,0.69890,139605,56.30142,247960
33,gabrielwen,1645,0.66341,141250,56.96483,247960
34,neuromage,1625,0.65535,142875,57.62018,247960
35,NikeNano,1469,0.59243,144344,58.21261,247960
36,abhi-g,1375,0.55452,145719,58.76714,247960
37,Linchin,1337,0.53920,147056,59.30634,247960
38,ankushagarwal,1314,0.52992,148370,59.83626,247960
39,jbottum,1282,0.51702,149652,60.35328,247960
40,rmgogogo,1254,0.50573,150906,60.85901,247960
41,gkcalat,1232,0.49685,152138,61.35586,247960
42,joeliedtke,1228,0.49524,153366,61.85111,247960
43,zhenghuiwang,1212,0.48879,154578,62.33989,247960
44,hongye-sun,1181,0.47629,155759,62.81618,247960
45,jingzhang36,1161,0.46822,156920,63.28440,247960
46,cheyang,1116,0.45007,158036,63.73447,247960
47,RFMVasconcelos,1112,0.44846,159148,64.18293,247960
48,capri-xiyue,1090,0.43959,160238,64.62252,247960
49,alculquicondor,1087,0.43838,161325,65.06090,247960
50,krishnadurai,1081,0.43596,162406,65.49685,247960
51,ckadner,1022,0.41216,163428,65.90902,247960
52,swiftdiaries,1018,0.41055,164446,66.31957,247960
53,cliveseldon,1013,0.40853,165459,66.72810,247960
54,avdaredevil,1005,0.40531,166464,67.13341,247960
55,SinaChavoshi,934,0.37667,167398,67.51008,247960
56,pdmack,848,0.34199,168246,67.85207,247960
57,yhwang,840,0.33876,169086,68.19084,247960
58,vicaire,839,0.33836,169925,68.52920,247960
59,hamelsmu,816,0.32909,170741,68.85828,247960
60,surajkota,816,0.32909,171557,69.18737,247960
61,prodonjs,808,0.32586,172365,69.51323,247960
62,juliusvonkohout,795,0.32062,173160,69.83384,247960
63,YujiOshima,762,0.30731,173922,70.14115,247960
64,rileyjbauer,757,0.30529,174679,70.44644,247960
65,jlyaoyuli,753,0.30368,175432,70.75012,247960
66,jtfogarty,746,0.30085,176178,71.05098,247960
67,Arhell,735,0.29642,176913,71.34739,247960
68,pugangxa,735,0.29642,177648,71.64381,247960
69,yebrahim,735,0.29642,178383,71.94023,247960
70,texasmichelle,686,0.27666,179069,72.21689,247960
71,elikatsis,673,0.27141,179742,72.48830,247960
72,rakelkar,629,0.25367,180371,72.74197,247960
73,annajung,617,0.24883,180988,72.99080,247960
74,xyhuang,601,0.24238,181589,73.23318,247960
75,amygdala,574,0.23149,182163,73.46467,247960
76,fenglixa,524,0.21132,182687,73.67600,247960
77,karthikv2k,504,0.20326,183191,73.87925,247960
78,RedbackThomson,491,0.19802,183682,74.07727,247960
79,zw0610,480,0.19358,184162,74.27085,247960
80,anencore94,460,0.18551,184622,74.45636,247960
81,yuzliu,432,0.17422,185054,74.63059,247960
82,TravisBuddy,431,0.17382,185485,74.80440,247960
83,janeman98,428,0.17261,185913,74.97701,247960
84,rongou,409,0.16495,186322,75.14196,247960
85,r2d4,399,0.16091,186721,75.30287,247960
86,james-jwu,394,0.15890,187115,75.46177,247960
87,zabbasi,388,0.15648,187503,75.61824,247960
88,ChanYiLin,372,0.15002,187875,75.76827,247960
89,zpChris,365,0.14720,188240,75.91547,247960
90,ellistarn,363,0.14639,188603,76.06186,247960
91,eterna2,357,0.14397,188960,76.20584,247960
92,ji-yaqi,354,0.14276,189314,76.34860,247960
93,StefanoFioravanzo,348,0.14035,189662,76.48895,247960
94,pvaneck,346,0.13954,190008,76.62849,247960
95,adrian555,325,0.13107,190333,76.75956,247960
96,ajchili,320,0.12905,190653,76.88861,247960
97,ScrapCodes,297,0.11978,190950,77.00839,247960
98,cwbeitel,293,0.11816,191243,77.12655,247960
99,discordianfish,290,0.11695,191533,77.24351,247960
100,ashahba,287,0.11574,191820,77.35925,247960
101,ryandawsonuk,287,0.11574,192107,77.47500,247960
102,rui5i,279,0.11252,192386,77.58751,247960
103,Udiknedormin,276,0.11131,192662,77.69882,247960
104,inc0,275,0.11090,192937,77.80973,247960
105,dushyanthsc,270,0.10889,193207,77.91862,247960
106,merlintang,268,0.10808,193475,78.02670,247960
107,berndverst,264,0.10647,193739,78.13317,247960
108,apo-ger,263,0.10607,194002,78.23923,247960
109,theofpa,261,0.10526,194263,78.34449,247960
110,akartsky,259,0.10445,194522,78.44894,247960
111,ScorpioCPH,255,0.10284,194777,78.55178,247960
112,everpeace,254,0.10244,195031,78.65422,247960
113,kwasi,252,0.10163,195283,78.75585,247960
114,shannonbradshaw,252,0.10163,195535,78.85748,247960
115,chongyouquan,250,0.10082,195785,78.95830,247960
116,drewbutlerbb4,249,0.10042,196034,79.05872,247960
117,holdenk,248,0.10002,196282,79.15874,247960
118,qimingj,245,0.09881,196527,79.25754,247960
119,Iamlovingit,240,0.09679,196767,79.35433,247960
120,shawnzhu,234,0.09437,197001,79.44870,247960
121,aronchick,230,0.09276,197231,79.54146,247960
122,karlschriek,230,0.09276,197461,79.63422,247960
123,activatedgeek,228,0.09195,197689,79.72617,247960
124,theadactyl,227,0.09155,197916,79.81771,247960
125,gyliu513,213,0.08590,198129,79.90361,247960
126,nrchakradhar,210,0.08469,198339,79.98830,247960
127,vpavlin,205,0.08267,198544,80.07098,247960
128,subodh101,197,0.07945,198741,80.15043,247960
129,scottilee,196,0.07905,198937,80.22947,247960
130,Akado2009,194,0.07824,199131,80.30771,247960
131,maganaluis,194,0.07824,199325,80.38595,247960
132,carmark,191,0.07703,199516,80.46298,247960
133,abchoo,185,0.07461,199701,80.53759,247960
134,bhack,184,0.07421,199885,80.61179,247960
135,jose5918,181,0.07300,200066,80.68479,247960
136,droctothorpe,180,0.07259,200246,80.75738,247960
137,sperlingxx,180,0.07259,200426,80.82997,247960
138,wbuchwalter,180,0.07259,200606,80.90256,247960
139,happy2048,179,0.07219,200785,80.97475,247960
